href;tomatometer;audience_score;genre;director;runtime;studio;cast;date
https://www.rottentomatoes.com/m/spotlight_2015;97;93;Drama|Mystery & Suspense;Tom McCarthy;129 minutes;Open Road Films;Mark Ruffalo|Michael Keaton|Rachel McAdams|Liev Schreiber|Brian d'Arcy James|Stanley Tucci;2015-11-05T16:00:00-08:00
https://www.rottentomatoes.com/m/wanderlust_2011;59;39;Comedy;David Wain;80 minutes;Universal Pictures;Paul Rudd|Jennifer Aniston|Justin Theroux|Alan Alda|Malin Akerman|Ken Marino;2012-02-22T16:00:00-08:00
https://www.rottentomatoes.com/m/love_is_in_the_air_2013;65;50;Comedy|Romance;Alexandre Castagnetti;96 minutes;Focus Features;Ludivine Sagnier|Nicolas Bedos|Jonathan Cohen|Arnaud Ducret|Brigitte Catillon|Jackie Berroyer;2014-01-30T16:00:00-08:00
https://www.rottentomatoes.com/m/hanna;71;66;Action & Adventure|Mystery & Suspense;Joe Wright;111 minutes;Focus Features;Saoirse Ronan|Cate Blanchett|Eric Bana|Jason Flemyng|Olivia Williams|Tom Hollander;2011-04-07T17:00:00-07:00
https://www.rottentomatoes.com/m/the_age_of_adaline;56;67;Drama|Science Fiction & Fantasy;Lee Toland Krieger;112 minutes;Lionsgate;Blake Lively|Michiel Huisman|Harrison Ford|Ellen Burstyn|Kathy Baker|Amanda Crew;2015-04-23T17:00:00-07:00
https://www.rottentomatoes.com/m/if_i_stay;36;61;Drama;R.J. Cutler;106 minutes;Warner Bros. Pictures;Chloë Grace Moretz|Mireille Enos|Joshua Leonard|Jamie Blackley|Lauren Lee Smith|Stacy Keach;2014-08-21T17:00:00-07:00
https://www.rottentomatoes.com/m/the_hunger_games_mockingjay_part_2;70;66;Action & Adventure|Drama|Science Fiction & Fantasy;Francis Lawrence;137 minutes;Lionsgate Films;Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Julianne Moore|Gwendoline Christie|Robert Knepper;2015-11-19T16:00:00-08:00
https://www.rottentomatoes.com/m/que_viva_la_musica;;80;Drama|Musical & Performing Arts;Carlos Moreno;101 minutes;Lionsgate Films;Paulina Dávila|Alejandra Ávila|Luis Arrieta|Ilja Rosendahl|Christian Tappán;2015-11-19T16:00:00-08:00
https://www.rottentomatoes.com/m/the_intern;60;73;Comedy;Nancy Meyers;121 minutes;Warner Bros. Pictures;Anne Hathaway|Robert De Niro|Rene Russo|Adam DeVine|Andrew Rannells|Christina Scherer;2015-09-24T17:00:00-07:00
https://www.rottentomatoes.com/m/annie_2012;28;59;Drama|Kids & Family|Musical & Performing Arts;Will Gluck;118 minutes;Sony Pictures;Jamie Foxx|Rose Byrne|Bobby Cannavale|Cameron Diaz|Adewale Akinnuoye-Agbaje|David Zayas;2014-12-18T16:00:00-08:00
https://www.rottentomatoes.com/m/tammy_2014;24;36;Comedy;Ben Falcone;96 minutes;Warner Bros. Pictures;Melissa McCarthy|Susan Sarandon|Kathy Bates|Mark Duplass|Dan Aykroyd|Sandra Oh;2014-07-01T17:00:00-07:00
https://www.rottentomatoes.com/m/irrational_man;46;46;Drama;Woody Allen;96 minutes;Sony Pictures Classics;Joaquin Phoenix|Emma Stone|Jamie Blackley|Meredith Hagner|Parker Posey|Sophie Von Haselberg;2015-07-16T17:00:00-07:00
https://www.rottentomatoes.com/m/sarahs_key;71;82;Art House & International|Drama;Gilles Paquet-Brenner;111 minutes;The Weinstein Company;Kristin Scott Thomas|Mélusine Mayance|Niels Arestrup|Frédéric Pierrot|Michel Duchaussoy|Dominique Frot;2011-07-21T17:00:00-07:00
https://www.rottentomatoes.com/m/coco_before_chanel;63;57;Art House & International|Drama;Benoît Poelvoorde|Anne Fontaine;110 minutes;Sony Pictures Classics;Audrey Tautou|Benoît Poelvoorde|Alessandro Nivola|Marie Gillain|Emmanuelle Devos|Regis Royer;2009-09-24T17:00:00-07:00
https://www.rottentomatoes.com/m/deconstructing_harry;73;82;Comedy;Woody Allen;96 minutes;New Line Home Entertainment;Woody Allen|Kirstie Alley|Caroline Aaron|Bob Balaban|Richard Benjamin|Eric Bogosian;1997-12-11T16:00:00-08:00
https://www.rottentomatoes.com/m/serial_2014;;61;Comedy;Philippe de Chauveron;94 minutes;AZ Films;Christian Clavier|Chantal Lauby|Ary Abittan|Medi Sadoun|Frédéric Chau|Noom Diawara;1997-12-11T16:00:00-08:00
https://www.rottentomatoes.com/m/miss-irenas-children;;72;Drama|Television;John Kent Harrison;95 minutes;CBS;Anna Paquin|Marcia Gay Harden|Nathaniel Parker|Goran Visnjic|Danuta Stenka|Steve Speirs;2009-04-18T17:00:00-07:00
https://www.rottentomatoes.com/m/flight_2012;77;75;Drama|Mystery & Suspense;Robert Zemeckis;138 minutes;Paramount Pictures;Don Cheadle|Denzel Washington|Kelly Reilly|John Goodman|Brian Geraghty|Bruce Greenwood;2012-11-01T17:00:00-07:00
https://www.rottentomatoes.com/m/inside_out_2015;98;89;Animation|Kids & Family;Pete Docter|Ronnie del Carmen;94 minutes;Disney/Pixar;Amy Poehler|Phyllis Smith|Richard Kind|Bill Hader|Lewis Black|Mindy Kaling;2015-06-18T17:00:00-07:00
https://www.rottentomatoes.com/m/san_andreas;50;52;Action & Adventure;Brad Peyton;114 minutes;Warner Bros.;Dwayne Johnson|Carla Gugino|Alexandra Daddario|Paul Giamatti|Ioan Gruffudd|Archie Panjabi;2015-05-28T17:00:00-07:00
https://www.rottentomatoes.com/m/tea_with_mussolini;66;76;Comedy|Drama;Franco Zeffirelli;116 minutes;MGM/UA;Cher|Judi Dench|Joan Plowright|Maggie Smith|Lily Tomlin|Baird Wallace;1999-05-13T17:00:00-07:00
https://www.rottentomatoes.com/m/divergent;42;69;Action & Adventure|Science Fiction & Fantasy;Neil Burger;139 minutes;Lionsgate Films/Summit Entertainment;Shailene Woodley|Theo James|Kate Winslet|Ansel Elgort|Ray Stevenson|Miles Teller;2014-03-20T17:00:00-07:00
https://www.rottentomatoes.com/m/don_jon;79;58;Comedy|Drama;Joseph Gordon-Levitt;90 minutes;Relativity Media;Joseph Gordon-Levitt|Scarlett Johansson|Julianne Moore|Tony Danza|Brie Larson|Rob Brown (VI);2013-09-26T17:00:00-07:00
https://www.rottentomatoes.com/m/this_is_40;52;50;Comedy;Judd Apatow;134 minutes;Universal Pictures;Leslie Mann|Paul Rudd|John Lithgow|Megan Fox|Albert Brooks|Chris O'Dowd;2012-12-20T16:00:00-08:00
https://www.rottentomatoes.com/m/frances_ha_2013;92;77;Comedy;Noah Baumbach;86 minutes;IFC Films;Greta Gerwig|Mickey Sumner|Charlotte D'Amboise|Adam Driver|Michael Zegen|Grace Gummer;2013-05-16T17:00:00-07:00
https://www.rottentomatoes.com/m/a_guy_thing;24;35;Comedy|Romance;Chris Koch;102 minutes;MGM/UA;Jason Lee|Julia Stiles|Selma Blair|James Brolin|Shawn Hatosy|Lochlyn Munro;2003-01-16T16:00:00-08:00
https://www.rottentomatoes.com/m/furious_7;81;82;Action & Adventure|Mystery & Suspense;James Wan;140 minutes;Universal Pictures;Vin Diesel|Paul Walker|Jason Statham|Dwayne Johnson|Tony Jaa|Michelle Rodriguez;2015-04-02T17:00:00-07:00
https://www.rottentomatoes.com/m/still_alice;85;85;Drama;Richard Glatzer|Wash Westmoreland;99 minutes;Sony Pictures Classics;Julianne Moore|Alec Baldwin|Kristen Stewart|Kate Bosworth|Hunter Parrish|Shane McRae;2015-01-15T16:00:00-08:00
https://www.rottentomatoes.com/m/focus_2014;56;53;Comedy|Drama;John Requa|Glenn Ficarra;104 minutes;Warner Bros. Pictures;Will Smith|Rodrigo Santoro|Margot Robbie|Adrian Martinez|Gerald McRaney|B.D. Wong;2015-02-26T16:00:00-08:00
https://www.rottentomatoes.com/m/wild_tales;94;92;Comedy|Drama|Mystery & Suspense;Damián Szifron;122 minutes;Sony Pictures Classics;Ricardo Darín|Leonardo Sbaraglia|Darío Grandinetti|Erica Rivas|Oscar Martínez|Osmar Nuñez;2015-02-19T16:00:00-08:00
https://www.rottentomatoes.com/m/birdman_2014;91;77;Comedy|Drama;Alejandro González Iñárritu;119 minutes;Fox Searchlight;Michael Keaton|Edward Norton|Zach Galifianakis|Emma Stone|Lindsay Duncan|Andrea Riseborough;2014-10-16T17:00:00-07:00
https://www.rottentomatoes.com/m/little_nicholas;60;73;Art House & International|Comedy|Kids & Family;Laurent Tirard;90 minutes;Wild Bunch;Maxime Godart|Anémone|Michel Galabru|Sandrine Kiberlain|Daniel Prévost|Valérie Lemercier;2009-09-29T17:00:00-07:00
https://www.rottentomatoes.com/m/selma;99;86;Drama;Ava DuVernay;127 minutes;Paramount Pictures;David Oyelowo|Carmen Ejogo|Tom Wilkinson|Cuba Gooding Jr.|Alessandro Nivola|Giovanni Ribisi;2014-12-24T16:00:00-08:00
https://www.rottentomatoes.com/m/whiplash_2014;93;94;Drama;Damien Chazelle;106 minutes;Sony Pictures Classics;Miles Teller|J.K. Simmons|Melissa Benoist|Paul Reiser|Austin Stowell|Nate Lang;2014-10-09T17:00:00-07:00
https://www.rottentomatoes.com/m/boyhood;97;80;Drama;Richard Linklater;165 minutes;IFC Films;Ellar Coltrane|Patricia Arquette|Ethan Hawke|Lorelei Linklater|Elijah Smith|Steven Prince;2014-07-10T17:00:00-07:00
https://www.rottentomatoes.com/m/the_imitation_game;89;91;Drama|Mystery & Suspense;Morten Tyldum;114 minutes;The Weinstein Company;Benedict Cumberbatch|Keira Knightley|Allen Leech|Rory Kinnear|Mark Strong (II)|Matthew Beard;2014-11-27T16:00:00-08:00
https://www.rottentomatoes.com/m/american_sniper;72;84;Action & Adventure|Drama;Clint Eastwood;134 minutes;Warner Bros.;Bradley Cooper|Sienna Miller|Luke Grimes|Kyle Gallner|Ben Reed|Elise Robertson;2015-01-15T16:00:00-08:00
https://www.rottentomatoes.com/m/magic_in_the_moonlight;51;45;Comedy|Drama;Woody Allen;100 minutes;Sony Pictures Classics;Eileen Atkins|Colin Firth|Marcia Gay Harden|Emma Stone|Hamish Linklater|Simon McBurney;2014-07-24T17:00:00-07:00
https://www.rottentomatoes.com/m/the_edukators;70;89;Art House & International|Comedy|Drama;Hans Weingartner;124 minutes;IFC Films;Daniel Brühl|Julia Jentsch|Stipe Erceg|Burghart Klaussner|Peer Martiny|Petra Zieser;2005-02-11T16:00:00-08:00
https://www.rottentomatoes.com/m/english_patient;85;83;Drama|Romance;Anthony Minghella;162 minutes;Miramax Films;Ralph Fiennes|Juliette Binoche|Willem Dafoe|Kristin Scott Thomas|Colin Firth|Julian Wadham;1996-11-14T16:00:00-08:00
https://www.rottentomatoes.com/m/the_grand_budapest_hotel;91;86;Comedy|Drama;Wes Anderson;99 minutes;Fox Searchlight;Ralph Fiennes|Tony Revolori|F. Murray Abraham|Edward Norton|Saoirse Ronan|Tilda Swinton;2014-03-06T16:00:00-08:00
https://www.rottentomatoes.com/m/me_without_you;66;78;Comedy|Drama;Sandra Goldbacher;101 minutes;Independent Distribution Partn;Anna Friel|Michelle Williams|Oliver Milburn|Trudie Styler|Kyle MacLachlan|Allan Corduner;2002-03-07T16:00:00-08:00
https://www.rottentomatoes.com/m/the_belier_family;82;75;Comedy;Eric Lartigau;105 minutes;Jerico;Karin Viard|François Damiens|Eric Elmosnino|Louane Emera|Roxane Duran|Ilian Bergala;2002-03-07T16:00:00-08:00
https://www.rottentomatoes.com/m/the_hobbit_the_battle_of_the_five_armies;59;74;Action & Adventure|Science Fiction & Fantasy;Peter Jackson;144 minutes;Warner Bros.;Martin Freeman|Ian McKellen|Richard Armitage|Ian Holm|Elijah Wood|Cate Blanchett;2014-12-16T16:00:00-08:00
https://www.rottentomatoes.com/m/knights_of_the_south_bronx;;73;Drama|Television;Allen Hughes;120 minutes;A&E Television Networks;Ted Danson|Devon Bostick|Yucini Diaz|Kate Vernon|Malcolm David Kelley|Clifton Powell;2005-12-05T16:00:00-08:00
https://www.rottentomatoes.com/m/confessions_of_a_shopaholic;25;49;Comedy|Drama;P.J. Hogan;112 minutes;Walt Disney Studios;Isla Fisher|Hugh Dancy|Joan Cusack|John Goodman|John Lithgow|Kristin Scott Thomas;2009-02-12T16:00:00-08:00
https://www.rottentomatoes.com/m/what_if_2014;73;69;Comedy;Michael Dowse;102 minutes;CBS Films;Daniel Radcliffe|Zoe Kazan|Megan Park|Adam Driver|Mackenzie Davis|Rafe Spall;2014-08-07T17:00:00-07:00
https://www.rottentomatoes.com/m/that_awkward_moment;22;46;Comedy|Romance;Tom Gormican;94 minutes;Focus Features;Zac Efron|Michael B. Jordan|Miles Teller|Imogen Poots|Mackenzie Davis|Jessica Lucas;2014-01-30T16:00:00-08:00
https://www.rottentomatoes.com/m/inventing_the_abbotts;31;52;Drama|Romance;Pat O'Connor;110 minutes;Twentieth Century Fox Home Entertainment;Michael Keaton|Joaquin Phoenix|Billy Crudup|Liv Tyler|Will Patton|Kathy Baker;1997-04-03T16:00:00-08:00
https://www.rottentomatoes.com/m/french_kiss;48;74;Comedy|Drama|Romance;Lawrence Kasdan;111 minutes;Twentieth Century Fox Home Entertainment;Meg Ryan|Kevin Kline|Timothy Hutton|Jean Reno|François Cluzet|Suzan Anbeh;1995-05-04T17:00:00-07:00
https://www.rottentomatoes.com/m/ferris_buellers_day_off;80;92;Comedy;John Hughes;103 minutes;Paramount Pictures;Matthew Broderick|Mia Sara|Alan Ruck|Jeffrey Jones|Jennifer Grey|Cindy Pickett;1986-06-10T17:00:00-07:00
https://www.rottentomatoes.com/m/kate_and_leopold;50;62;Comedy|Science Fiction & Fantasy|Romance;James Mangold;118 minutes;Miramax Films;Meg Ryan|Hugh Jackman|Liev Schreiber|Breckin Meyer|Natasha Lyonne|Bradley Whitford;2001-12-24T16:00:00-08:00
https://www.rottentomatoes.com/m/the_skin_i_live_in;81;84;Art House & International|Drama|Mystery & Suspense;Pedro Almodóvar;117 minutes;Sony Pictures Classics;Antonio Banderas|Marisa Paredes|Elena Anaya|Jan Cornet|Roberto Álamo|Eduard Fernández;2011-10-13T17:00:00-07:00
https://www.rottentomatoes.com/m/gone_girl;87;87;Drama|Mystery & Suspense;David Fincher;145 minutes;20th Century Fox;Ben Affleck|Rosamund Pike|Tyler Perry|Neil Patrick Harris|David Clennon|Carrie Coon;2014-10-02T17:00:00-07:00
https://www.rottentomatoes.com/m/the_hunger_games_mockingjay_part_1;69;71;Action & Adventure|Drama|Science Fiction & Fantasy;Francis Lawrence;125 minutes;Lionsgate Films;Jennifer Lawrence|Liam Hemsworth|Josh Hutcherson|Julianne Moore|Sam Claflin|Donald Sutherland;2014-11-20T16:00:00-08:00
https://www.rottentomatoes.com/m/interstellar_2014;72;85;Action & Adventure|Science Fiction & Fantasy;Christopher Nolan;169 minutes;Paramount Pictures;Matthew McConaughey|Anne Hathaway|Jessica Chastain|Michael Caine|Casey Affleck|Topher Grace;2014-11-06T16:00:00-08:00
https://www.rottentomatoes.com/m/the_pill_2011;70;56;Comedy|Drama|Romance;J.C. Khoury;83 minutes;Shoot First Entertainment;Noah Bean|Rachel Boston|Anna Chlumsky|Jean Brassard|Al Thompson|Dreama Walker;2011-12-15T16:00:00-08:00
https://www.rottentomatoes.com/m/secrets_of_the_heart;;82;Art House & International|Drama;Montxo Armendáriz|Montxo Armendáriz;108 minutes;DMVB Films;Carmelo Gómez|Charo López|Andoni Erburu|Inigo Garces|Maria Charo Lopez|Charo López;1997-03-18T16:00:00-08:00
https://www.rottentomatoes.com/m/the_adopted;45;62;Documentary|Drama;Mélanie Laurent;100 minutes;Studio Canal;Mélanie Laurent|Denis Ménochet|Marie Denarnaud|Clémentine Célarié|Audrey Lamy|Theodore Maquet-Foucher;1997-03-18T16:00:00-08:00
https://www.rottentomatoes.com/m/the_kings_speech;95;92;Drama;Tom Hooper;118 minutes;The Weinstein Company;Colin Firth|Helena Bonham Carter|Geoffrey Rush|Derek Jacobi|Guy Pearce|Timothy Spall;2010-11-25T16:00:00-08:00
https://www.rottentomatoes.com/m/morning-glory-2010;55;51;Comedy;Roger Michell;107 minutes;Paramount Studios;Rachel McAdams|Harrison Ford|Diane Keaton|Patrick Wilson|Jeff Goldblum|John Pankow;2010-11-09T16:00:00-08:00
https://www.rottentomatoes.com/m/i_dont_know_how_she_does_it;17;32;Comedy;Douglas McGrath;89 minutes;The Weinstein Co.;Sarah Jessica Parker|Pierce Brosnan|Greg Kinnear|Christina Hendricks|Kelsey Grammer|Seth Meyers;2011-09-15T17:00:00-07:00
https://www.rottentomatoes.com/m/the_physician_2014;;73;Action & Adventure|Art House & International|Drama|Special Interest;Philipp Stölzl;135 minutes;Lionsgate Films;Tom Payne|Ben Kingsley|Stellan Skarsgard|Olivier Martinez|Emma Rigby|Elyas M'Barek;2014-12-04T16:00:00-08:00
https://www.rottentomatoes.com/m/sliding_doors;62;77;Comedy|Drama|Science Fiction & Fantasy|Romance;Peter Howitt;99 minutes;Miramax;Gwyneth Paltrow|John Hannah|Jeanne Tripplehorn|Zara Turner|Douglas McFerran|Paul Brightwell;1998-04-23T17:00:00-07:00
https://www.rottentomatoes.com/m/1093611-anna_and_the_king;51;64;Classics|Drama|Romance;Andy Tennant;147 minutes;20th Century Fox;Jodie Foster|Yun-Fat Chow|Bai Ling|Tom Felton|Syed Alwi|Randall Duk Kim;2000-05-31T17:00:00-07:00
https://www.rottentomatoes.com/m/driving_miss_daisy;81;81;Comedy|Drama;Bruce Beresford;99 minutes;Fathom Events;Jessica Tandy|Morgan Freeman|Dan Aykroyd|Patti LuPone|Esther Rolle|Joann Havrilla;1989-05-31T17:00:00-07:00
https://www.rottentomatoes.com/m/thor;78;76;Action & Adventure|Drama|Science Fiction & Fantasy;Kenneth Branagh;115 minutes;Paramount Pictures;Chris Hemsworth|Natalie Portman|Anthony Hopkins|Tom Hiddleston|Stellan Skarsgard|Kat Dennings;2011-05-05T17:00:00-07:00
https://www.rottentomatoes.com/m/begin_again_2013;82;81;Comedy|Drama|Musical & Performing Arts;John Carney;101 minutes;The Weinstein Company;Keira Knightley|Mark Ruffalo|Hailee Steinfeld|Adam Levine|Catherine Keener|James Corden;2014-06-26T17:00:00-07:00
https://www.rottentomatoes.com/m/bad_teacher;44;36;Comedy;Jake Kasdan;92 minutes;Sony Pictures;Cameron Diaz|Justin Timberlake|Jason Segel|Lucy Punch|John Michael Higgins|Molly Shannon;2011-06-23T17:00:00-07:00
https://www.rottentomatoes.com/m/dracula_untold;23;58;Action & Adventure|Drama|Science Fiction & Fantasy;Gary Shore (IV)|Gary Shore;92 minutes;Universal Pictures;Cameron Diaz|Justin Timberlake|Jason Segel|Lucy Punch|John Michael Higgins|Molly Shannon;2014-10-09T17:00:00-07:00
https://www.rottentomatoes.com/m/1079818-anastasia;85;77;Action & Adventure|Animation|Drama|Kids & Family;Don Bluth;94 minutes;20th Century Fox;Meg Ryan|John Cusack|Christopher Lloyd|Bernadette Peters|Kirsten Dunst|Angela Lansbury;1997-11-13T16:00:00-08:00
https://www.rottentomatoes.com/m/shes_out_of_my_league;58;59;Comedy|Drama;Jim Field Smith;104 minutes;Paramount;Jay Baruchel|Alice Eve|T.J. Miller|Mike Vogel|Nate Torrence|Krysten Ritter;2010-03-11T16:00:00-08:00
https://www.rottentomatoes.com/m/the_hunger_games_catching_fire;89;89;Action & Adventure|Science Fiction & Fantasy;Francis Lawrence;146 minutes;Lionsgate Films;Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Donald Sutherland|Philip Seymour Hoffman;2013-11-21T16:00:00-08:00
https://www.rottentomatoes.com/m/mystic_pizza;78;55;Comedy|Drama|Romance;Donald Petrie;101 minutes;MGM Home Entertainment;Julia Roberts|Annabeth Gish|Lili Taylor|Vincent D'Onofrio|William R. Moses|Adam Storke;1988-09-30T17:00:00-07:00
https://www.rottentomatoes.com/m/romantics_anonymous;86;73;Art House & International|Comedy|Romance;Jean-Pierre Améris;80 minutes;Tribecca Films;Benoît Poelvoorde|Isabelle Carré|Lise Lamétrie|Lisa Lamétrie|Lorella Cravotta|Swann Arlaud;2011-11-24T16:00:00-08:00
https://www.rottentomatoes.com/m/1079716-seven_years_in_tibet;60;74;Action & Adventure|Drama;Jean-Jacques Annaud;134 minutes;Sony Pictures Home Entertainment;Brad Pitt|David Thewlis|B.D. Wong|Mako|Danny Denzongpa|Jamyang Jamtsho Wangchuck;1997-10-07T17:00:00-07:00
https://www.rottentomatoes.com/m/perdona_si_te_llamo_amor;;50;Art House & International|Romance;Joaquín Llamas;105 minutes;Savor;Paloma Bloyd|Danielle Liotti|Irene Montala|Jan Cornet|Cristina Brondo;1997-10-07T17:00:00-07:00
https://www.rottentomatoes.com/m/blended;14;63;Comedy;Frank Coraci;91 minutes;Warner Bros. Pictures;Adam Sandler|Drew Barrymore|Joel McHale|Kevin Nealon|Wendi McLendon-Covey|Kyle Red Silverstein;2014-05-22T17:00:00-07:00
https://www.rottentomatoes.com/m/dawn_of_the_planet_of_the_apes;91;88;Action & Adventure|Drama|Science Fiction & Fantasy;Matt Reeves;130 minutes;20th Century Fox;Andy Serkis|Jason Clarke|Gary Oldman|Keri Russell|Kodi Smit-McPhee|Kirk Acevedo;2014-07-10T17:00:00-07:00
https://www.rottentomatoes.com/m/guardians_of_the_galaxy;91;92;Action & Adventure|Science Fiction & Fantasy;James Gunn (II);121 minutes;Walt Disney Pictures;Chris Pratt|Zoe Saldana|Dave Bautista|Lee Pace|Bradley Cooper|Michael Rooker;2014-07-31T17:00:00-07:00
https://www.rottentomatoes.com/m/never_been_kissed;55;69;Comedy;Raja Gosnell;107 minutes;20th Century Fox;Drew Barrymore|David Arquette|Michael Vartan|Molly Shannon|Leelee Sobieski|Jessica Alba;1999-04-08T17:00:00-07:00
https://www.rottentomatoes.com/m/tower_heist;67;48;Action & Adventure|Comedy|Drama;Brett Ratner;99 minutes;Universal Pictures;Ben Stiller|Eddie Murphy|Casey Affleck|Alan Alda|Matthew Broderick|Stephen Henderson;2011-11-03T17:00:00-07:00
https://www.rottentomatoes.com/m/the_fault_in_our_stars;81;85;Comedy|Drama;Josh Boone;125 minutes;20th Century Fox;Shailene Woodley|Ansel Elgort|Lotte Verbeek|Laura Dern|Willem Dafoe|Nat Wolff;2014-06-05T17:00:00-07:00
https://www.rottentomatoes.com/m/unknown_white_male;55;55;Drama|Horror|Mystery & Suspense;Jaume Collet-Serra;113 minutes;Warner Bros. Pictures;Diane Kruger|Liam Neeson|Aidan Quinn|Frank Langella|January Jones|Bruno Ganz;2011-02-17T16:00:00-08:00
https://www.rottentomatoes.com/m/the_german_doctor;74;63;Art House & International|Drama|Mystery & Suspense;Lucía Puenzo|Lucía Puenzo;93 minutes;Samuel Goldwyn Films;Florencia Bado|Alex Brendemühl|Diego Peretti|Natalia Oreiro|Alan Daicz|Elena Roger;2014-04-24T17:00:00-07:00
https://www.rottentomatoes.com/m/august_osage_county;65;65;Drama;John Wells;121 minutes;The Weinstein Company;Meryl Streep|Julia Roberts|Juliette Lewis|Ewan McGregor|Abigail Breslin|Margo Martindale;2013-12-24T16:00:00-08:00
https://www.rottentomatoes.com/m/her;94;82;Drama|Science Fiction & Fantasy|Special Interest|Romance;Spike Jonze;126 minutes;Warner Bros. Pictures;Joaquin Phoenix|Amy Adams|Scarlett Johansson|Rooney Mara|Chris Pratt|Olivia Wilde;2013-12-17T16:00:00-08:00
https://www.rottentomatoes.com/m/bee_movie;50;53;Animation|Comedy|Kids & Family;Simon Smith|Simon J. Smith|Steve Hickner|Stephen Hickner;90 minutes;Paramount Pictures;Jerry Seinfeld|Renée Zellweger|Matthew Broderick|Patrick Warburton|John Goodman|Chris Rock;2007-11-01T17:00:00-07:00
https://www.rottentomatoes.com/m/about_time;69;81;Comedy|Drama|Science Fiction & Fantasy;Richard Curtis;123 minutes;Universal Pictures;Domhnall Gleeson|Rachel McAdams|Bill Nighy|Tom Hughes|Margot Robbie|Lydia Wilson;2013-10-31T17:00:00-07:00
https://www.rottentomatoes.com/m/the_hunt_2013;92;93;Drama;Thomas Vinterberg;111 minutes;Magnolia Pictures;Mads Mikkelsen|Thomas Bo Larsen|Annika Wedderkopp|Lasse Fogelstrøm|Susse Wold|Anne Louise Hassing;2013-07-11T17:00:00-07:00
https://www.rottentomatoes.com/m/12_years_a_slave;95;90;Drama;Steve McQueen (III);134 minutes;Fox Searchlight;Chiwetel Ejiofor|Michael Fassbender|Benedict Cumberbatch|Paul Giamatti|Brad Pitt|Sarah Paulson;2013-10-17T17:00:00-07:00
https://www.rottentomatoes.com/m/the_broken_circle_breakdown;82;85;Art House & International|Drama;Felix Van Groeningen;112 minutes;Tribeca Film;Veerle Baetens|Johan Heldenbergh|Nell Cattrysse|Geert Van Rampelberg|Nils De Caster|Robbie Cleiren;2013-10-31T17:00:00-07:00
https://www.rottentomatoes.com/m/the_monuments_men;31;44;Action & Adventure|Drama;George Clooney;118 minutes;Sony Pictures;George Clooney|Matt Damon|Bill Murray|John Goodman|Jean Dujardin|Bob Balaban;2014-02-06T16:00:00-08:00
https://www.rottentomatoes.com/m/philomena;90;89;Drama;Stephen Frears;98 minutes;The Weinstein Company;Judi Dench|Steve Coogan|Sophie Kennedy Clark|Ruth McCabe|Barbara Jefford|Mare Winningham;2013-11-21T16:00:00-08:00
https://www.rottentomatoes.com/m/last_vegas_2013;46;59;Comedy;Jon Turteltaub;105 minutes;CBS Films;Michael Douglas|Robert De Niro|Morgan Freeman|Kevin Kline|Mary Steenburgen|Jerry Ferrara;2013-10-31T17:00:00-07:00
https://www.rottentomatoes.com/m/dallas_buyers_club_2013;93;91;Drama;Jean-Marc Vallée;117 minutes;Focus Features;Matthew McConaughey|Jared Leto|Jennifer Garner|Dallas Roberts|Steve Zahn|Griffin Dunne;2013-10-31T17:00:00-07:00
https://www.rottentomatoes.com/m/the_wolf_of_wall_street_2013;79;82;Drama;Martin Scorsese;179 minutes;Paramount Studios;Leonardo DiCaprio|Jonah Hill|Margot Robbie|Matthew McConaughey|Kyle Chandler|Joanna Lumley;2013-12-24T16:00:00-08:00
https://www.rottentomatoes.com/m/no_se_aceptan_devoluciones;57;89;Comedy|Drama;Eugenio Derbez;100 minutes;Lionsgate Films;Eugenio Derbez|Loreto Peralta|Jessica C. Lindsey|Daniel Raymont|Alessandra Rosaldo|Hugo Stiglitz;2013-08-29T17:00:00-07:00
https://www.rottentomatoes.com/m/the-social-network;96;86;Drama;David Fincher;120 minutes;Columbia Pictures;Jesse Eisenberg|Andrew Garfield|Justin Timberlake|Armie Hammer|Max Minghella|Josh Pence;2010-09-30T17:00:00-07:00
https://www.rottentomatoes.com/m/the_hobbit_the_desolation_of_smaug;74;85;Action & Adventure|Science Fiction & Fantasy;Peter Jackson;161 minutes;Warner Bros.;Ian McKellen|Bret McKenzie|Martin Freeman|Richard Armitage|Benedict Cumberbatch|Andy Serkis;2013-12-12T16:00:00-08:00
https://www.rottentomatoes.com/m/el-nino-pez;80;46;Art House & International|Drama|Mystery & Suspense|Romance;Lucía Puenzo;96 minutes;Regent Releasing/Here Media;Mariela Vitale|Pep Munne|Pepe Munne|Inés Efron|Arnaldo Andre|Carlos Bardem;2009-02-05T16:00:00-08:00
https://www.rottentomatoes.com/m/what_to_expect_when_youre_expecting;23;47;Comedy|Drama|Romance;Kirk Jones;109 minutes;Lionsgate Films;Cameron Diaz|Matthew Morrison|Jennifer Lopez|Elizabeth Banks|Anna Kendrick|Brooklyn Decker;2012-05-17T17:00:00-07:00
https://www.rottentomatoes.com/m/every_day_2010;34;24;Comedy|Drama;Richard Levine;90 minutes;Image Entertainment;Liev Schreiber|Helen Hunt|Carla Gugino|Ezra Miller|Skyler Fortgang|David Harbour;2011-01-13T16:00:00-08:00
